id;name;genres;followers;popularity;specific_genre
5IO7IVEFyp7XkDMTXMAdQm;dystopia na!;['blackgaze', 'voidgaze'];1658;3;{'blackgaze', 'voidgaze'}
0Ivm3PYwfVFeq2trxYqLi2;*shels;['atmospheric post-metal', 'instrumental post-rock', 'post-metal', 'post-rock'];24821;25;{'instrumental', 'post-rock', 'atmospheric', 'post-metal'}
64tNsm6TnZe2zpcMVMOoHL;alice in chains;['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock'];5396495;75;{'hard', 'nu', 'metal', 'grunge', 'alternative', 'rock'}
2UKoSOQc2gv3tbB9MLSuh3;zero hour;[];752;0;set()
50orxvaM7TaYBNVf9Nu4i6;bibles;[];328;0;set()
0dPLWmQMIFZaCs8GCIZ1Zr;casa del mirto;['chillwave'];10723;18;{'chillwave'}
5hr385L9FJ0o8uWFMiPz4h;memory cassette;['chillwave'];6878;19;{'chillwave'}
2kMrfaiMKOTZvpf4plBPAA;dempsey;[];861;3;set()
16Uqo1jjtPiKI4zU1Ficgb;scale the summit;['djent', 'instrumental math rock', 'instrumental progressive metal', 'instrumental rock', 'progressive jazz fusion'];103097;31;{'djent', 'progressive', 'metal', 'instrumental', 'fusion', 'math', 'rock', 'jazz'}
6d24kC5fxHFOSEAmjQPPhc;periphery;['djent', 'melodic metalcore', 'progressive metal', 'progressive metalcore'];510089;54;{'djent', 'progressive', 'metal', 'metalcore', 'melodic'}
00Uv0804nrBM2RxUBTkyHj;wobbler;['c64', 'italian progressive rock', 'neo-progressive', 'norwegian prog', 'progressive rock'];18744;18;{'c64', 'neo-progressive', 'progressive', 'italian', 'prog', 'norwegian', 'rock'}
6rr2GYpITSsMMTegsFsDNP;spastic ink;['jazz metal'];11848;12;{'metal', 'jazz'}
1V4jsLjkic1Mxvdke86Qth;the aristocrats;['instrumental rock', 'progressive jazz fusion', 'progressive metal', 'traditional funk'];121362;35;{'funk', 'progressive', 'metal', 'instrumental', 'traditional', 'fusion', 'rock', 'jazz'}
3v3VSKylQE69ztn5TUVlFE;nile;['brutal death metal', 'death metal', 'metal', 'oriental metal', 'south carolina metal', 'technical death metal', 'thrash metal'];252119;45;{'carolina', 'metal', 'thrash', 'technical', 'south', 'oriental', 'brutal', 'death'}
4GolrXXRODq7bAGCod4JoV;deru;['ambient', 'ambient idm', 'drone', 'nu age', 'wonky'];23448;29;{'nu', 'age', 'wonky', 'idm', 'drone', 'ambient'}
0rpKM0MniNkXM1SLSglYUZ;toe;['instrumental math rock', 'instrumental post-rock', 'japanese math rock', 'japanese post-rock', 'math rock', 'midwest emo'];312086;50;{'emo', 'rock', 'japanese', 'midwest', 'instrumental', 'math', 'post-rock'}
2wouN3QXejYa5tKetYdcVX;com truise;['chillwave', 'indietronica', 'vaporwave'];285232;58;{'indietronica', 'vaporwave', 'chillwave'}
29XOeO6KIWxGthejQqn793;flying lotus;['afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'indietronica', 'instrumental hip hop', 'intelligent dance music', 'jazztronica', 'psychedelic hip hop', 'wonky'];796088;56;{'escape', 'room', 'hip', 'dance', 'afrofuturism', 'jazztronica', 'psychedelic', 'glitch', 'experimental', 'wonky', 'electronica', 'indietronica', 'instrumental', 'hop', 'alternative', 'intelligent', 'music'}
5nXldeedEas60jZnMi40p4;cynic;['djent', 'florida death metal', 'jazz metal', 'miami metal', 'progressive metal', 'technical death metal'];121619;35;{'djent', 'progressive', 'metal', 'miami', 'technical', 'florida', 'jazz', 'death'}
7nCgNmfYJcsVy3vOOzExYS;the contortionist;['djent', 'sci-fi metal'];179385;41;{'metal', 'djent', 'sci-fi'}
14u4KXVp0iXQil79EpxXGc;the algorithm;['cyberpunk', 'djent', 'electronic djent', 'future rock', 'instrumental djent', 'instrumental rock'];101213;35;{'electronic', 'future', 'djent', 'cyberpunk', 'instrumental', 'rock'}
2aaLAng2L2aWD2FClzwiep;dream theater;['metal', 'progressive metal'];1637281;64;{'metal', 'progressive'}
4DAuhWUSCvn4FFcVpgIqY6;cloudkicker;['djent', 'instrumental rock'];74101;33;{'instrumental', 'rock', 'djent'}
7fpjImuvKls8BeMFW9iil5;lymbyc systym;['american post-rock'];17574;24;{'american', 'post-rock'}
7E7fJJpdVgr1F3pfAfRtHe;cult of luna;['atmospheric post-metal', 'atmospheric sludge', 'drone metal', 'post-metal', 'progressive sludge', 'slayer', 'sludge metal', 'stoner metal', 'swedish doom metal', 'swedish progressive metal'];136904;38;{'swedish', 'slayer', 'doom', 'atmospheric', 'progressive', 'metal', 'sludge', 'drone', 'stoner', 'post-metal'}
4XpPveeg7RuYS3CgLo75t9;deafheaven;['atmospheric black metal', 'blackened screamo', 'blackgaze', 'emotional black metal', 'post-metal', 'usbm'];248611;44;{'screamo', 'black', 'blackgaze', 'emotional', 'atmospheric', 'blackened', 'metal', 'usbm', 'post-metal'}
2vsXeWGC8rILp3rpSN2Fyk;isis;['atmospheric post-metal', 'atmospheric sludge', 'drone metal', 'post-metal', 'post-rock', 'sludge metal', 'stoner metal'];147471;37;{'atmospheric', 'metal', 'sludge', 'drone', 'post-rock', 'stoner', 'post-metal'}
53LVoipNTQ4lvUSJ61XKU3;mono;['downtempo', 'instrumental post-rock', 'japanese post-rock', 'post-rock'];189465;40;{'japanese', 'instrumental', 'downtempo', 'post-rock'}
7kHzfxMLtVHHb523s43rY1;converge;['boston hardcore', 'chaotic hardcore', 'mathcore', 'metalcore', 'post-hardcore', 'post-rock', 'sludge metal'];218173;44;{'mathcore', 'boston', 'chaotic', 'post-hardcore', 'metal', 'metalcore', 'sludge', 'post-rock', 'hardcore'}
65C6Unk7nhg2aCnVuAPMo8;animals as leaders;['djent', 'instrumental djent', 'instrumental rock', 'jazz metal', 'progressive jazz fusion', 'progressive metal'];552753;51;{'djent', 'progressive', 'metal', 'instrumental', 'fusion', 'rock', 'jazz'}
4A2mQPUdFa4R3MldFyenPR;yasume;['ambient idm', 'deep idm'];3630;6;{'deep', 'ambient', 'idm'}
2nGNJ5OnGMAJ9ZwHu10mQJ;buon vecchio charlie;['italian progressive rock'];2685;4;{'rock', 'italian', 'progressive'}
4S2VWuUV0ei7LG0I8JDFww;cephalic carnage;['brutal death metal', 'death metal', 'deathgrind', 'denver metal', 'grindcore', 'technical death metal', 'technical grindcore'];41929;21;{'deathgrind', 'grindcore', 'metal', 'technical', 'denver', 'brutal', 'death'}
6p9KeMVhd7SS0CYh9l44bq;maxophone;['italian progressive rock'];5798;7;{'rock', 'italian', 'progressive'}
1MD5pgVzlusqGyuSTcTxvu;premiata forneria marconi;['italian progressive rock', 'progressive rock'];121201;37;{'rock', 'italian', 'progressive'}
61r4cE4aoOD50wPNhQ5fF7;elio e le storie tese;['italian adult pop', 'italian alternative'];197056;44;{'adult', 'pop', 'alternative', 'italian'}
058thnz6odaxoAN4n3cMBN;verdena;['bergamo indie', 'italian alternative'];147529;44;{'bergamo', 'indie', 'alternative', 'italian'}
